Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-09-01 00:00:00-04:00,24.78161195158818,25.170827405095967,24.153915909142547,24.234909057617188,307383600,0.0,0.0
2015-09-02 00:00:00-04:00,24.799614971644914,25.274322509765625,24.552134911744044,25.274322509765625,247555200,0.0,0.0
2015-09-03 00:00:00-04:00,25.308069728827025,25.37331431528775,24.756867890627888,24.831111907958984,212935600,0.0,0.0
2015-09-04 00:00:00-04:00,24.51613455536872,24.849104859041844,24.412643692526228,24.583627700805664,199985200,0.0,0.0
2015-09-08 00:00:00-04:00,25.14158190957819,25.323815645291326,24.819859584716458,25.26757049560547,219374400,0.0,0.0
2015-09-09 00:00:00-04:00,25.593792465569646,25.652286183266472,24.696118673279862,24.781612396240234,340043200,0.0,0.0
2015-09-10 00:00:00-04:00,24.808603412389136,25.48579531899541,24.72536171105367,25.326059341430664,251571200,0.0,0.0
2015-09-11 00:00:00-04:00,25.150583255954153,25.695035934448242,25.143834112112092,25.695035934448242,199662000,0.0,0.0
2015-09-14 00:00:00-04:00,26.22823497954746,26.29797840622595,25.84126812868837,25.942508697509766,233453600,0.0,0.0
2015-09-15 00:00:00-04:00,26.08200084721381,26.216988862991936,25.74227966294069,26.160743713378906,173364800,0.0,0.0
2015-09-16 00:00:00-04:00,26.15399327943494,26.219237855742314,25.97175955295047,26.189990997314453,148694000,0.0,0.0
2015-09-17 00:00:00-04:00,26.021258765887808,26.207991371903283,25.584795823332808,25.629791259765625,256450400,0.0,0.0
2015-09-18 00:00:00-04:00,25.245072393985996,25.715282730750296,25.168579815483454,25.5240478515625,297141200,0.0,0.0
2015-09-21 00:00:00-04:00,25.573544996885683,25.956013055840767,25.571296426687674,25.920015335083008,200888000,0.0,0.0
2015-09-22 00:00:00-04:00,25.508303457507708,25.688288649830113,25.31481997652422,25.51280403137207,201384800,0.0,0.0
2015-09-23 00:00:00-04:00,25.564544713836543,25.809774458036703,25.490302421065618,25.71978187561035,143026800,0.0,0.0
2015-09-24 00:00:00-04:00,25.47904860455057,25.985254868217137,25.2810663282441,25.872764587402344,200878000,0.0,0.0
2015-09-25 00:00:00-04:00,26.196740910216345,26.25298605870687,25.652286568314114,25.807523727416992,224607600,0.0,0.0
2015-09-28 00:00:00-04:00,25.614047240066924,25.776033586374936,25.296825408935547,25.296825408935547,208436000,0.0,0.0
2015-09-29 00:00:00-04:00,25.384562436706126,25.53754931895009,24.266408539249394,24.53638458251953,293461600,0.0,0.0
2015-09-30 00:00:00-04:00,24.786114351327377,25.09433841688778,24.462143427581807,24.81536293029785,265892000,0.0,0.0
2015-10-01 00:00:00-04:00,24.5386350340402,24.662375055975247,24.14266868031388,24.65337562561035,255716400,0.0,0.0
2015-10-02 00:00:00-04:00,24.300155824984838,24.975097645493342,24.1966649518161,24.833358764648438,232079200,0.0,0.0
2015-10-05 00:00:00-04:00,24.72087029075947,25.056092655609703,24.538636535004574,24.92335319519043,208258800,0.0,0.0
2015-10-06 00:00:00-04:00,24.889606107543727,25.139334740434297,24.69612263131381,25.042593002319336,192787200,0.0,0.0
2015-10-07 00:00:00-04:00,25.139334387761476,25.14608353183152,24.615130839552243,24.92335319519043,187062400,0.0,0.0
2015-10-08 00:00:00-04:00,24.79061122220669,24.79061122220669,24.345148908449993,24.635374069213867,247918400,0.0,0.0
2015-10-09 00:00:00-04:00,24.74786916908805,25.260824728140047,24.63312856778453,25.224828720092773,211064400,0.0,0.0
2015-10-12 00:00:00-04:00,25.36205917788113,25.366558033817498,25.071834050720135,25.107830047607422,121868800,0.0,0.0
2015-10-13 00:00:00-04:00,24.932349904270975,25.299067662591952,24.900852757738658,25.15058135986328,132197200,0.0,0.0
2015-10-14 00:00:00-04:00,25.038092078535033,25.0898366571712,24.648874871321997,24.79511260986328,177849600,0.0,0.0
2015-10-15 00:00:00-04:00,24.957096417011893,25.220323290082884,24.858104410127495,25.16632843017578,150694000,0.0,0.0
2015-10-16 00:00:00-04:00,25.148331017941146,25.197827024230406,24.86710526990286,24.98184585571289,156930400,0.0,0.0
2015-10-19 00:00:00-04:00,24.927851028092682,25.141581910318937,24.772613865686104,25.137083053588867,119036800,0.0,0.0
2015-10-20 00:00:00-04:00,25.049339695156796,25.686035218200203,24.932350535996218,25.59604263305664,195871200,0.0,0.0
2015-10-21 00:00:00-04:00,25.64778873310942,26.003258497677987,25.580293865646503,25.593793869018555,167180800,0.0,0.0
2015-10-22 00:00:00-04:00,25.722035000555053,25.985261917114258,25.670288702098475,25.985261917114258,166616400,0.0,0.0
2015-10-23 00:00:00-04:00,26.255236426893667,26.824438810431086,26.1719946999649,26.790691375732422,237467600,0.0,0.0
2015-10-26 00:00:00-04:00,26.565712657765523,26.57696065915535,25.85477305763582,25.935766220092773,265335200,0.0,0.0
2015-10-27 00:00:00-04:00,25.96276333094668,26.21924109489392,25.64553983968958,25.771530151367188,279537600,0.0,0.0
2015-10-28 00:00:00-04:00,26.306981285328003,26.840185918337394,26.111247547939957,26.83343505859375,342205600,0.0,0.0
2015-10-29 00:00:00-04:00,26.70520166739165,27.152914383318137,26.60845992213477,27.11691665649414,204909200,0.0,0.0
2015-10-30 00:00:00-04:00,27.220409761510048,27.272156068913944,26.873939336732004,26.885189056396484,197461200,0.0,0.0
2015-11-02 00:00:00-05:00,27.177655349768763,27.303643928077424,26.909927904397215,27.263147354125977,128813200,0.0,0.0
2015-11-03 00:00:00-05:00,27.175410982145596,27.782858007254344,27.155161832526762,27.575876235961914,182076000,0.0,0.0
2015-11-04 00:00:00-05:00,27.701857358360492,27.85709450312723,27.362137928706108,27.447629928588867,179544400,0.0,0.0
2015-11-05 00:00:00-05:00,27.531227856065648,27.721021380176676,27.15390245036849,27.32110023498535,158210800,0.13,0.0
2015-11-06 00:00:00-05:00,27.364033390526618,27.522193243292147,27.25332149359075,27.35273551940918,132169200,0.0,0.0
2015-11-09 00:00:00-05:00,27.330143259550265,27.52219501421261,27.12453543772521,27.24202537536621,135485600,0.0,0.0
2015-11-10 00:00:00-05:00,26.412811886820972,26.67716553216662,26.223018332650877,26.383438110351562,236511600,0.0,0.0
2015-11-11 00:00:00-05:00,26.2930617005746,26.530301485518486,26.030966253802514,26.234315872192383,180872000,0.0,0.0
2015-11-12 00:00:00-05:00,26.268208045051107,26.39473593171521,26.130382286872063,26.146198272705078,130102400,0.0,0.0
2015-11-13 00:00:00-05:00,26.028708219114012,26.112307991563497,25.366693244759457,25.382509231567383,183249600,0.0,0.0
2015-11-16 00:00:00-05:00,25.165599744219016,25.811798634532966,25.07974178929681,25.798242568969727,152426800,0.0,0.0
2015-11-17 00:00:00-05:00,25.965447914703173,25.99482169704837,25.603938362794544,25.687538146972656,110467600,0.0,0.0
2015-11-18 00:00:00-05:00,26.15523351419247,26.54611500518527,26.096487691267434,26.500926971435547,186698800,0.0,0.0
2015-11-19 00:00:00-05:00,26.580015503060412,27.05675682595731,26.38118567681206,26.83759117126465,173183200,0.0,0.0
2015-11-20 00:00:00-05:00,26.932480475207637,27.09516016744901,26.853400548093948,26.955076217651367,137148400,0.0,0.0
2015-11-23 00:00:00-05:00,26.94829770139527,27.052233294745136,26.512226398875583,26.6048641204834,129930000,0.0,0.0
2015-11-24 00:00:00-05:00,26.509964520647546,26.966369860320388,26.46251656878648,26.86017608642578,171212800,0.0,0.0
2015-11-25 00:00:00-05:00,26.934742545573044,26.939262383948055,26.64327502766239,26.668128967285156,85553200,0.0,0.0
2015-11-27 00:00:00-05:00,26.726873352774142,26.75398721011677,26.570971689727074,26.618419647216797,52185600,0.0,0.0
2015-11-30 00:00:00-05:00,26.65908990456631,26.979931187118545,26.60486391301639,26.72913360595703,156721200,0.0,0.0
2015-12-01 00:00:00-05:00,26.830805536876884,26.844361602791125,26.403772222447635,26.512224197387695,139409600,0.0,0.0
2015-12-02 00:00:00-05:00,26.512225764605457,26.686203331916857,26.227538020699246,26.27272605895996,133546400,0.0,0.0
2015-12-03 00:00:00-05:00,26.333730877768634,26.387956866531066,25.80728180391958,26.028705596923828,166278000,0.0,0.0
2015-12-04 00:00:00-05:00,26.04904283593171,26.94377945630228,26.008372911196087,26.894071578979492,231108000,0.0,0.0
2015-12-07 00:00:00-05:00,26.882776689002103,27.081606483783677,26.618421303944242,26.7246150970459,128336800,0.0,0.0
2015-12-08 00:00:00-05:00,26.55289447050829,26.79691400307388,26.40377257203804,26.713315963745117,137238000,0.0,0.0
2015-12-09 00:00:00-05:00,26.580011147818134,26.59130901997083,26.001595948916012,26.123605728149414,185445600,0.0,0.0
2015-12-10 00:00:00-05:00,26.218497442031136,26.421847041461575,26.098747601203485,26.24786949157715,116850800,0.0,0.0
2015-12-11 00:00:00-05:00,26.026451015932764,26.07163905887433,25.497741949687065,25.572303771972656,187544800,0.0,0.0
2015-12-14 00:00:00-05:00,25.346353117071214,25.459324917071743,24.806348050973714,25.41413688659668,257274800,0.0,0.0
2015-12-15 00:00:00-05:00,25.292133110367587,25.486444790174765,24.93288180511915,24.964513778686523,213292400,0.0,0.0
2015-12-16 00:00:00-05:00,25.09556258931938,25.303430345637576,24.582671232606135,25.156566619873047,224954000,0.0,0.0
2015-12-17 00:00:00-05:00,25.310209770590266,25.362177574432273,24.623342514038086,24.623342514038086,179091200,0.0,0.0
2015-12-18 00:00:00-05:00,24.607526991188376,24.74535104993972,23.90710020485039,23.95680809020996,385813200,0.0,0.0
2015-12-21 00:00:00-05:00,24.239232371884757,24.259568194985434,23.8528689711029,24.250530242919922,190362400,0.0,0.0
2015-12-22 00:00:00-05:00,24.26634006262934,24.33864193697029,24.05169263418929,24.227930068969727,131157600,0.0,0.0
2015-12-23 00:00:00-05:00,24.23697234195334,24.59396368974773,24.221156356864377,24.539737701416016,130629600,0.0,0.0
2015-12-24 00:00:00-05:00,24.62785701513054,24.62785701513054,24.390615501147582,24.40869140625,54281600,0.0,0.0
2015-12-28 00:00:00-05:00,24.309275527853192,24.331871271022415,23.990695890162716,24.135299682617188,106816800,0.0,0.0
2015-12-29 00:00:00-05:00,24.166931467962943,24.725012533197194,24.14433744878128,24.569110870361328,123724800,0.0,0.0
2015-12-30 00:00:00-05:00,24.532959488112894,24.560071620173023,24.216638064844506,24.24827003479004,100855200,0.0,0.0
2015-12-31 00:00:00-05:00,24.17823067554295,24.182748790103684,23.683413526199157,23.78282928466797,163649200,0.0,0.0
2016-01-04 00:00:00-05:00,23.184078401118814,23.807683366843445,23.046252634712044,23.803163528442383,270597600,0.0,0.0
2016-01-05 00:00:00-05:00,23.89354158859431,23.91613560940006,23.138890606039773,23.20667266845703,223164000,0.0,0.0
2016-01-06 00:00:00-05:00,22.720891451152745,23.12985060390474,22.564991514734768,22.75252342224121,273829600,0.0,0.0
2016-01-07 00:00:00-05:00,22.296116146970576,22.6237337013968,21.78774300980458,21.792261123657227,324377600,0.0,0.0
2016-01-08 00:00:00-05:00,22.26674291147303,22.393270778364226,21.86230365258822,21.90749168395996,283192000,0.0,0.0
2016-01-11 00:00:00-05:00,22.361639939997467,22.38197403799693,21.9933507428638,22.262224197387695,198957600,0.0,0.0
2016-01-12 00:00:00-05:00,22.71863671752484,22.750268693432997,22.332271524707494,22.585329055786133,196616800,0.0,0.0
2016-01-13 00:00:00-05:00,22.666659130480447,22.863230659182058,21.984310299820383,22.0046443939209,249758400,0.0,0.0
2016-01-14 00:00:00-05:00,22.1334388869678,22.702817828175373,21.631843727651237,22.485910415649414,252680400,0.0,0.0
2016-01-15 00:00:00-05:00,21.7357761368932,22.07695149490277,21.545984318437906,21.945903778076172,319335600,0.0,0.0
2016-01-19 00:00:00-05:00,22.235115438043948,22.28934143141066,21.577618588696247,21.83971405029297,212350800,0.0,0.0
2016-01-20 00:00:00-05:00,21.48724000536185,22.185406755392286,21.107654617921323,21.86908531188965,289337600,0.0,0.0
2016-01-21 00:00:00-05:00,21.93008726365881,22.11536096359696,21.45108789123057,21.758371353149414,208646000,0.0,0.0
2016-01-22 00:00:00-05:00,22.284818289817064,22.92423913865743,22.226074190632893,22.91520118713379,263202000,0.0,0.0
2016-01-25 00:00:00-05:00,22.93779589944244,22.94005581834511,22.415866680773057,22.46783447265625,207178000,0.0,0.0
2016-01-26 00:00:00-05:00,22.578545985219627,22.793191734406058,22.158290714679175,22.59210205078125,300308000,0.0,0.0
2016-01-27 00:00:00-05:00,21.699631454414735,21.832937399537972,21.089582477931675,21.10765838623047,533478800,0.0,0.0
2016-01-28 00:00:00-05:00,21.191253056427215,21.35619093937194,20.874931632771354,21.259035110473633,222715200,0.0,0.0
2016-01-29 00:00:00-05:00,21.417199504928192,21.99335479736328,21.31778374399101,21.99335479736328,257666000,0.0,0.0
2016-02-01 00:00:00-05:00,21.79677865796067,21.851004637527105,21.555019082786497,21.78774070739746,163774000,0.0,0.0
2016-02-02 00:00:00-05:00,21.559536601646197,21.699622245793766,21.301961051042397,21.347150802612305,149428800,0.0,0.0
2016-02-03 00:00:00-05:00,21.464646901559114,21.88038239306421,21.256779155806566,21.769670486450195,183857200,0.0,0.0
2016-02-04 00:00:00-05:00,21.77648076010939,22.110420391823958,21.624277524740638,21.9445858001709,185886800,0.13,0.0
2016-02-05 00:00:00-05:00,21.926416080208423,22.0172842960619,21.28352722268342,21.358491897583008,185672400,0.0,0.0
2016-02-08 00:00:00-05:00,21.156307354458367,21.740133243517647,21.135862919353222,21.58338737487793,216085600,0.0,0.0
2016-02-09 00:00:00-05:00,21.41982979895567,21.794660125704805,21.338048573731598,21.578847885131836,177324800,0.0,0.0
2016-02-10 00:00:00-05:00,21.79011349081531,21.887796514478033,21.37666477667315,21.415283203125,169374400,0.0,0.0
2016-02-11 00:00:00-05:00,21.306243290431407,21.51751115021208,21.033638649945402,21.285797119140625,200298800,0.0,0.0
2016-02-12 00:00:00-05:00,21.397111915122284,21.46753395868016,21.1290516334015,21.35167694091797,161405600,0.0,0.0
2016-02-16 00:00:00-05:00,21.585664494324515,22.001385468274144,21.49252581700556,21.95368003845215,196231600,0.0,0.0
2016-02-17 00:00:00-05:00,21.960493203597316,22.310334729195237,21.84236572907315,22.28989028930664,179452800,0.0,0.0
2016-02-18 00:00:00-05:00,22.45345184312721,22.46481102115485,21.828735181286046,21.867355346679688,156084000,0.0,0.0
2016-02-19 00:00:00-05:00,21.808290094934485,21.980939543472857,21.762856850503574,21.8173770904541,141496800,0.0,0.0
2016-02-22 00:00:00-05:00,21.878714929521852,22.012745964043116,21.79011887838381,22.008201599121094,137123200,0.0,0.0
2016-02-23 00:00:00-05:00,21.899154393523894,21.921871011669452,21.478890891747024,21.51069450378418,127770400,0.0,0.0
2016-02-24 00:00:00-05:00,21.34941023236341,21.894616152995386,21.19947739097247,21.831008911132812,145022800,0.0,0.0
2016-02-25 00:00:00-05:00,21.81964580519911,21.98093605041504,21.637909390021406,21.98093605041504,110330800,0.0,0.0
2016-02-26 00:00:00-05:00,22.080884678607905,22.26716368340611,21.940040634227874,22.01500701904297,115964400,0.0,0.0
2016-02-29 00:00:00-05:00,22.003662463743098,22.314885649993734,21.95595702348588,21.965044021606445,140865200,0.0,0.0
2016-03-01 00:00:00-05:00,22.183114388627875,22.891882514537105,22.130864611905913,22.83736228942871,201628400,0.0,0.0
2016-03-02 00:00:00-05:00,22.832829832996758,22.91915370564516,22.635191545813928,22.88735008239746,132678400,0.0,0.0
2016-03-03 00:00:00-05:00,22.84872073573611,23.105421781724004,22.819187575986774,23.057716369628906,147822800,0.0,0.0
2016-03-04 00:00:00-05:00,23.255358854594604,23.56885236329397,23.02818919326165,23.400747299194336,184220400,0.0,0.0
2016-03-07 00:00:00-05:00,23.259902598177465,23.359857808560097,22.935049897600972,23.141775131225586,143315600,0.0,0.0
2016-03-08 00:00:00-05:00,22.894158207187257,23.11678523803637,22.807834359762932,22.950950622558594,126247600,0.0,0.0
2016-03-09 00:00:00-05:00,23.01456036910305,23.07589715499009,22.778303687323117,22.971399307250977,108806800,0.0,0.0
2016-03-10 00:00:00-05:00,23.037279542900215,23.22582907206048,22.751045242646086,22.982757568359375,134054400,0.0,0.0
2016-03-11 00:00:00-05:00,23.225830925092414,23.23491792157421,23.057725823097577,23.230375289916992,109632800,0.0,0.0
2016-03-14 00:00:00-04:00,23.150864421065304,23.37803411578756,23.12133125152439,23.28943634033203,100304400,0.0,0.0
2016-03-15 00:00:00-04:00,23.616554717020957,23.893701945159698,23.591565918866365,23.757400512695312,160270800,0.0,0.0
2016-03-16 00:00:00-04:00,23.76422070767214,24.15040847599913,23.759676343432734,24.073171615600586,153214000,0.0,0.0
2016-03-17 00:00:00-04:00,23.970942657443317,24.186754882417784,23.843728197697207,24.0345516204834,137682800,0.0,0.0
2016-03-18 00:00:00-04:00,24.157214634588886,24.19356260281351,23.895970978932098,24.061803817749023,176820800,0.0,0.0
2016-03-21 00:00:00-04:00,24.064086240997355,24.454818399879436,23.884621971130947,24.05954360961914,142010800,0.0,0.0
2016-03-22 00:00:00-04:00,23.909613390874064,24.37303983464877,23.90052639395682,24.243553161621094,129777600,0.0,0.0
2016-03-23 00:00:00-04:00,24.189017345617827,24.323046564261332,24.05725857486683,24.109506607055664,102814000,0.0,0.0
2016-03-24 00:00:00-04:00,23.95958499423647,24.13677705673448,23.827826171754918,24.00501823425293,104532000,0.0,0.0
2016-03-28 00:00:00-04:00,24.07998965582068,24.123152456043726,23.86644957029701,23.89598274230957,77645600,0.0,0.0
2016-03-29 00:00:00-04:00,23.827824429272315,24.48661676033685,23.825552247487547,24.461627960205078,124760400,0.0,0.0
2016-03-30 00:00:00-04:00,24.681980836280882,25.084070321885175,24.67062166142668,24.888704299926758,182404400,0.0,0.0
2016-03-31 00:00:00-04:00,24.925054733432507,24.965945340510757,24.73423132267837,24.759220123291016,103553600,0.0,0.0
2016-04-01 00:00:00-04:00,24.711517866106874,24.98866515697277,24.57975903386454,24.986392974853516,103496000,0.0,0.0
2016-04-04 00:00:00-04:00,25.084073687141522,25.48616495985676,25.049997891174083,25.243093490600586,149424800,0.0,0.0
2016-04-05 00:00:00-04:00,24.877351465269015,25.154498744635635,24.85690529337838,24.94550132751465,106314800,0.0,0.0
2016-04-06 00:00:00-04:00,25.040919846455765,25.211297142227302,24.80693357106884,25.20675277709961,105616400,0.0,0.0
2016-04-07 00:00:00-04:00,24.97730603348463,25.0840760621472,24.561586829455138,24.656997680664062,127207600,0.0,0.0
2016-04-08 00:00:00-04:00,24.741048013853867,24.936412323081576,24.57294122089397,24.684255599975586,94326800,0.0,0.0
2016-04-11 00:00:00-04:00,24.754673824133352,25.12723186311419,24.722870215915474,24.76603126525879,117630000,0.0,0.0
2016-04-12 00:00:00-04:00,24.83872742872724,25.10224504116999,24.684253738467856,25.08861541748047,108929200,0.0,0.0
2016-04-13 00:00:00-04:00,25.17039941220403,25.520239168850683,25.17039941220403,25.452089309692383,133029200,0.0,0.0
2016-04-14 00:00:00-04:00,25.356676854687,25.53159672188819,25.290797448472638,25.465717315673828,101895600,0.0,0.0
2016-04-15 00:00:00-04:00,25.46798992998854,25.511152718660945,24.927326779926506,24.954586029052734,187756000,0.0,0.0
2016-04-18 00:00:00-04:00,24.73650515564087,24.750134781187743,24.29352499369716,24.416196823120117,243286000,0.0,0.0
2016-04-19 00:00:00-04:00,24.507065792252646,24.53432677928093,24.132237186325177,24.286712646484375,129539600,0.0,0.0
2016-04-20 00:00:00-04:00,24.225378227835726,24.554773620759786,24.09361937739915,24.33669090270996,122444000,0.0,0.0
2016-04-21 00:00:00-04:00,24.291254303579404,24.291254303579404,23.97094421821958,24.073171615600586,126210000,0.0,0.0
2016-04-22 00:00:00-04:00,23.855088524550453,24.189028230651758,23.766492488217505,24.007291793823242,134732400,0.0,0.0
2016-04-25 00:00:00-04:00,23.852816762537497,24.000477403415204,23.741504102932453,23.870990753173828,112126400,0.0,0.0
2016-04-26 00:00:00-04:00,23.605199044653066,23.920964717910977,23.605199044653066,23.70515251159668,224064800,0.0,0.0
2016-04-27 00:00:00-04:00,21.808291924252323,22.423921623717284,21.735597687164844,22.22174072265625,458408400,0.0,0.0
2016-04-28 00:00:00-04:00,22.174030927600157,22.235365973971092,21.410740721834195,21.542499542236328,328970800,0.0,0.0
2016-04-29 00:00:00-04:00,21.3516761437872,21.51751076039944,21.015466013062383,21.294883728027344,274126000,0.0,0.0
2016-05-02 00:00:00-04:00,21.34713743905792,21.372126245241287,20.99048107182029,21.272171020507812,192640400,0.0,0.0
2016-05-03 00:00:00-04:00,21.399389788810797,21.749231412315332,21.281262281227487,21.62201690673828,227325200,0.0,0.0
2016-05-04 00:00:00-04:00,21.626552012815118,21.785571822613008,21.31305849038558,21.397111892700195,164102000,0.0,0.0
2016-05-05 00:00:00-04:00,21.48396329708007,21.499961923403585,21.182273669465598,21.31026268005371,143562000,0.1425,0.0
2016-05-06 00:00:00-04:00,21.339967771848766,21.3582506639463,20.992566666212873,21.191408157348633,174799600,0.0,0.0
2016-05-09 00:00:00-04:00,21.255416241064196,21.431401178188914,21.16170873032769,21.207420349121094,131745600,0.0,0.0
2016-05-10 00:00:00-04:00,21.33082765104602,21.385679820426176,21.051993029141784,21.351396560668945,134747200,0.0,0.0
2016-05-11 00:00:00-04:00,21.36511189817722,21.38568080875072,21.131987116029567,21.143415451049805,114876400,0.0,0.0
2016-05-12 00:00:00-04:00,21.19141385029843,21.20512645898511,20.448617321968666,20.647457122802734,305258800,0.0,0.0
2016-05-13 00:00:00-04:00,20.56975004797871,20.95143276926524,20.56975004797871,20.688596725463867,177571200,0.0,0.0
2016-05-16 00:00:00-04:00,21.11598841567893,21.573093915303925,20.946859869059033,21.456531524658203,245039200,0.0,0.0
2016-05-17 00:00:00-04:00,21.609664422674093,21.643945942122613,21.257692958675943,21.36739730834961,187667600,0.0,0.0
2016-05-18 00:00:00-04:00,21.52053020531398,21.76050957366126,21.45881997936804,21.611949920654297,168249600,0.0,0.0
2016-05-19 00:00:00-04:00,21.630230661843246,21.630230661843246,21.38567930558361,21.529666900634766,121768400,0.0,0.0
2016-05-20 00:00:00-04:00,21.63023726430973,21.810794188993604,21.60281030004855,21.762798309326172,128104000,0.0,0.0
2016-05-23 00:00:00-04:00,21.911351995416407,22.213041544999392,21.865640400801386,22.03934097290039,152074400,0.0,0.0
2016-05-24 00:00:00-04:00,22.2198987718117,22.418738549564758,22.133047610292788,22.375314712524414,140560800,0.0,0.0
2016-05-25 00:00:00-04:00,22.5513007238947,22.795852110742203,22.42331173450735,22.7684268951416,152675200,0.0,0.0
2016-05-26 00:00:00-04:00,22.782139859155908,23.022120961728646,22.54444477249203,22.948984146118164,225324800,0.0,0.0
2016-05-27 00:00:00-04:00,22.72728819377115,22.962697269812818,22.68386260912372,22.935270309448242,145364800,0.0,0.0
2016-05-31 00:00:00-04:00,22.76385612451391,22.946699042670367,22.58558523835698,22.823280334472656,169228800,0.0,0.0
2016-06-01 00:00:00-04:00,22.631298264273514,22.75014670082902,22.473598012598824,22.50330924987793,116693200,0.0,0.0
2016-06-02 00:00:00-04:00,22.306746246994177,22.36159841431616,22.085049818430846,22.33417320251465,160766400,0.0,0.0
2016-06-03 00:00:00-04:00,22.3501772999085,22.45988166143073,22.272468445420813,22.3798885345459,114019600,0.0,0.0
2016-06-06 00:00:00-04:00,22.395888289640588,23.28724455463859,22.295326243792445,22.54216194152832,93170000,0.0,0.0
